,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
05:00:00,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
06:00:00,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,1,3,1,2,2,1,0,0,0,2,1,1,20
07:00:00,0,0,2,0,2,2,0,1,2,0,4,0,5,0,1,1,3,0,1,4,0,1,2,2,1,1,2,0,0,0,1,2,1,38
08:00:00,0,0,4,2,2,4,0,0,0,4,0,2,3,1,0,2,1,3,6,2,0,1,5,2,7,7,3,0,1,7,2,3,2,71
09:00:00,0,0,2,3,3,0,2,0,2,3,2,1,6,1,0,5,2,5,3,1,0,0,3,7,8,6,2,0,0,8,7,4,3,82
10:00:00,0,0,1,4,1,1,0,0,0,3,1,6,5,0,0,4,4,3,1,2,0,0,11,10,7,6,5,0,0,9,4,4,3,88
11:00:00,0,1,2,1,1,6,0,0,2,4,7,3,4,1,0,6,1,5,1,1,0,0,6,12,8,7,1,0,0,8,8,4,3,96
12:00:00,0,1,1,1,1,0,0,0,4,5,3,5,2,0,0,7,3,2,0,4,0,1,6,7,7,1,3,0,0,7,4,3,2,75
13:00:00,0,0,1,6,1,1,0,0,3,3,1,2,3,1,0,1,4,2,0,3,0,0,4,3,5,2,3,0,2,7,4,3,2,62
14:00:00,0,0,1,2,5,0,0,0,1,2,3,3,1,0,0,0,3,4,1,3,0,0,6,5,3,2,5,1,1,4,2,3,2,58
15:00:00,0,0,4,0,2,3,0,0,1,2,4,5,3,0,1,0,2,1,5,3,0,0,6,6,6,3,4,2,0,10,6,3,3,79
16:00:00,0,1,0,0,0,1,1,0,3,1,0,0,2,0,0,1,0,1,1,1,0,0,2,4,3,2,1,0,0,2,4,1,1,31
17:00:00,0,0,1,2,1,1,0,0,3,2,3,2,1,0,0,3,3,0,1,1,0,1,4,1,0,1,2,0,0,2,3,2,1,38
18:00:00,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,15
19:00:00,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,8
20:00:00,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
21:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
22:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1