,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31,Workday,7 Day,Count
00:00:00,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
01:00:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6
03:00:00,0,1,2,2,2,2,0,1,2,1,1,1,2,0,1,2,1,2,1,1,0,1,2,1,1,0,2,0,1,3,1,1,1,37
04:00:00,0,0,2,1,0,0,0,0,2,0,0,0,2,0,1,1,0,2,0,0,0,0,0,3,1,0,0,0,1,0,1,1,1,17
05:00:00,0,2,1,3,1,5,0,1,4,5,1,3,1,0,3,3,5,0,1,2,0,2,1,6,0,2,3,0,2,0,3,2,2,60
06:00:00,0,3,4,5,4,1,0,3,2,3,4,6,3,0,0,5,2,3,4,3,0,4,3,3,3,5,3,0,6,9,6,4,3,97
07:00:00,0,1,3,3,5,5,1,5,8,2,7,10,3,0,11,10,9,5,13,2,3,5,9,9,9,6,4,2,6,6,10,7,5,172
08:00:00,0,2,3,4,6,5,2,4,5,7,7,13,4,3,12,8,4,9,12,2,0,5,7,9,9,8,4,0,5,11,13,7,6,183
09:00:00,0,4,4,6,11,5,1,4,14,7,13,9,0,0,9,8,14,11,7,2,0,17,10,10,7,10,1,0,11,14,12,9,7,221
10:00:00,0,7,11,5,4,1,0,5,9,5,7,9,1,0,9,7,11,7,8,1,0,3,5,12,12,4,1,2,10,13,12,8,6,181
11:00:00,0,9,4,5,6,2,0,2,7,10,16,12,2,1,12,6,14,14,8,3,1,7,6,9,11,9,3,0,9,18,9,9,7,215
12:00:00,0,5,5,11,7,2,0,5,7,7,9,10,1,2,8,11,8,11,8,0,0,10,5,9,8,13,2,0,10,13,7,8,6,194
13:00:00,1,1,0,6,9,5,0,3,7,7,6,8,3,1,15,10,8,5,8,1,0,6,5,9,9,6,1,1,7,8,8,7,5,164
14:00:00,0,3,6,12,8,5,0,10,6,7,9,10,1,1,14,7,8,7,6,3,3,7,4,4,7,9,2,1,9,6,12,7,6,187
15:00:00,0,2,5,8,4,2,2,8,7,7,9,12,1,0,13,8,7,13,11,0,0,8,11,13,12,4,1,2,11,10,9,8,6,200
16:00:00,0,1,4,4,5,1,1,2,0,8,1,4,0,2,5,6,4,3,5,1,0,6,5,5,2,4,1,1,5,5,3,4,3,94
17:00:00,0,1,3,1,3,1,0,3,2,1,1,4,1,0,3,2,1,4,2,2,0,4,1,2,0,2,0,0,4,2,3,2,2,53
18:00:00,0,1,0,3,2,1,1,2,1,0,3,3,2,0,1,3,2,0,1,1,0,2,1,2,0,2,0,1,1,3,1,1,1,40
19:00:00,1,0,1,0,2,2,1,0,0,2,1,0,0,4,3,0,1,0,0,0,0,0,0,4,0,0,0,1,1,2,1,1,1,27
20:00:00,0,2,2,1,2,0,0,1,0,0,0,1,1,0,2,0,2,0,1,2,1,0,0,0,0,2,2,1,1,0,0,1,1,24
21:00:00,0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,2,0,0,1,0,1,15
22:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,10
23:00:00,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7