,2024-09-01,2024-09-02,2024-09-03,2024-09-04,2024-09-05,2024-09-06,2024-09-07,2024-09-08,2024-09-09,2024-09-10,2024-09-11,2024-09-12,2024-09-13,2024-09-14,2024-09-15,2024-09-16,2024-09-17,2024-09-18,2024-09-19,2024-09-20,2024-09-21,2024-09-22,2024-09-23,2024-09-24,2024-09-25,2024-09-26,2024-09-27,2024-09-28,2024-09-29,2024-09-30,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
03:00:00,0,0,1,2,2,1,1,0,1,1,2,1,1,0,0,1,3,2,2,1,1,0,1,2,1,2,1,1,0,1,1,1,32
04:00:00,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
05:00:00,0,1,1,3,4,3,0,1,2,2,4,5,2,1,0,1,3,3,1,1,0,0,2,2,3,7,2,0,0,0,2,2,54
06:00:00,0,7,2,4,5,6,0,1,4,3,3,4,5,0,0,6,4,3,3,6,0,0,2,7,13,2,8,4,0,6,5,4,108
07:00:00,0,13,8,7,11,12,3,0,6,8,9,9,10,5,3,9,5,11,6,6,3,1,7,5,8,11,9,2,0,10,9,7,197
08:00:00,2,8,15,13,10,7,4,2,12,13,13,6,15,4,0,8,17,8,12,15,3,1,10,15,10,14,16,4,1,8,12,9,266
09:00:00,2,8,18,8,12,9,6,0,6,14,13,11,11,4,3,19,8,7,4,6,1,3,9,11,11,11,12,1,1,13,11,8,242
10:00:00,0,8,10,14,7,8,7,0,4,14,8,8,12,2,1,7,9,12,12,8,2,2,11,11,13,7,8,3,1,10,10,7,219
11:00:00,2,6,10,7,7,3,0,3,12,9,11,7,10,0,0,4,8,9,11,7,3,0,9,12,6,7,7,3,0,10,8,6,183
12:00:00,1,8,13,6,6,8,2,0,6,9,2,9,13,2,0,11,5,11,9,8,1,0,11,12,7,4,7,3,0,6,8,6,180
13:00:00,3,7,10,6,7,9,1,3,9,6,7,9,13,3,1,7,6,9,13,12,1,0,6,9,5,13,2,3,0,6,8,6,186
14:00:00,0,3,9,7,13,10,0,1,6,9,8,4,8,0,0,10,6,4,5,9,1,0,6,3,6,8,3,2,0,9,7,5,150
15:00:00,0,6,12,8,7,5,2,1,10,8,8,9,5,3,1,11,4,4,6,10,1,0,8,9,6,6,4,1,0,11,7,6,166
16:00:00,0,5,4,5,8,2,0,2,2,4,4,9,2,1,2,6,3,5,5,3,2,0,9,5,1,3,3,1,0,3,4,3,99
17:00:00,1,0,3,5,3,1,0,1,1,1,6,3,4,1,1,3,6,7,5,3,0,1,4,3,2,3,3,2,1,3,3,3,77
18:00:00,4,2,6,2,0,1,1,2,1,1,3,3,0,0,5,4,3,2,3,4,0,1,3,1,1,0,1,0,0,1,2,2,55
19:00:00,1,0,2,1,0,2,1,1,0,1,3,1,1,0,1,2,0,2,2,2,0,3,0,2,0,1,1,0,0,0,1,1,30
20:00:00,0,0,0,1,1,2,0,1,1,0,1,1,1,2,0,1,3,0,3,0,0,0,1,0,1,0,3,0,0,0,1,1,23
21:00:00,0,0,0,0,1,1,0,0,0,3,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12
22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
23:00:00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5