,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,Workday,7 Day,Count
00:00:00,2,3,4,6,5,4,2,5,3,2,7,11,4,3,3,5,6,8,10,4,1,1,6,3,5,8,2,3,1,2,7,3,5,136
01:00:00,1,2,2,6,15,4,1,1,3,3,11,8,2,3,1,2,2,6,6,3,0,1,2,5,9,0,0,4,3,6,4,2,4,116
02:00:00,2,2,7,8,10,2,2,2,4,3,13,11,1,2,3,2,16,7,10,3,3,2,5,3,6,10,4,2,1,2,4,3,5,152
03:00:00,3,2,3,9,5,1,3,1,5,1,7,6,2,6,2,5,9,6,7,2,6,8,4,6,3,12,4,4,5,3,2,4,5,142
04:00:00,7,7,4,7,2,5,4,3,6,6,7,4,3,6,4,4,3,10,1,6,5,4,4,6,11,6,3,7,5,8,5,5,5,163
05:00:00,4,3,10,4,1,11,6,7,10,4,1,2,8,8,9,3,4,3,1,4,8,6,10,9,4,1,6,7,7,5,7,7,5,173
06:00:00,33,31,33,14,4,35,26,36,27,37,10,7,24,31,34,35,9,11,3,19,33,31,37,36,19,3,16,29,32,37,21,30,24,753
07:00:00,70,85,69,31,9,66,78,60,72,69,38,11,68,63,66,62,14,24,8,65,68,80,69,79,27,17,76,70,57,79,75,68,54,1725
08:00:00,87,57,66,51,12,58,73,60,67,76,31,8,68,62,65,66,10,17,8,67,72,68,73,93,46,16,66,75,61,83,54,66,54,1716
09:00:00,75,68,65,42,17,76,71,78,65,75,42,16,83,68,73,81,18,35,13,64,70,67,86,88,34,10,71,69,90,75,65,71,58,1850
10:00:00,64,54,64,55,27,80,68,64,66,84,43,31,58,57,71,67,28,37,30,61,65,59,58,63,42,26,70,79,53,79,57,64,56,1760
11:00:00,59,48,54,55,31,57,69,51,85,56,57,37,70,58,72,60,35,37,21,60,73,64,80,61,51,33,63,69,78,73,74,64,57,1791
12:00:00,61,66,54,46,43,61,59,56,73,53,48,42,71,57,72,62,39,54,16,59,57,82,67,50,45,30,66,57,50,66,60,61,55,1722
13:00:00,62,58,49,50,31,55,54,58,48,47,35,27,65,57,63,43,23,41,31,68,51,53,57,70,37,35,53,56,65,62,70,56,50,1574
14:00:00,60,60,67,28,47,56,60,71,45,73,50,36,68,57,84,64,19,45,35,71,46,70,69,60,42,30,69,68,60,70,75,63,56,1755
15:00:00,61,54,60,33,31,68,77,81,81,75,50,23,78,85,74,79,23,35,34,61,81,70,63,72,40,33,81,58,73,69,78,70,60,1881
16:00:00,51,50,58,42,29,77,71,65,60,60,28,22,70,78,81,50,23,29,30,71,74,75,66,77,47,34,68,45,79,74,58,64,55,1742
17:00:00,53,43,53,30,24,49,62,39,53,45,32,20,54,67,53,41,21,21,20,57,62,57,68,57,32,30,55,51,52,36,56,51,44,1393
18:00:00,32,33,39,38,18,22,47,40,33,39,23,27,34,40,41,39,20,25,20,33,43,43,41,43,23,22,27,42,37,31,36,36,33,1031
19:00:00,29,33,31,24,18,27,32,36,37,28,30,21,27,21,35,29,17,18,27,22,26,31,24,19,30,21,33,32,27,31,33,29,27,849
20:00:00,24,17,26,14,15,18,28,20,34,24,21,13,25,24,13,27,12,12,21,17,21,24,31,14,15,20,20,18,28,22,15,22,20,633
21:00:00,18,24,11,17,13,16,22,13,17,15,16,8,10,22,12,17,17,16,10,19,25,16,20,18,14,20,13,11,23,14,11,17,16,498
22:00:00,5,6,7,6,10,6,12,5,10,14,8,6,11,7,9,15,14,7,6,9,7,9,13,22,9,8,14,12,11,8,12,10,10,298
23:00:00,8,5,11,2,3,2,2,3,8,11,12,8,2,6,6,6,15,6,0,2,2,6,10,13,8,4,5,2,3,5,12,6,6,188