,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05,2024-05-06,2024-05-07,2024-05-08,2024-05-09,2024-05-10,2024-05-11,2024-05-12,2024-05-13,2024-05-14,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-19,2024-05-20,2024-05-21,2024-05-22,2024-05-23,2024-05-24,2024-05-25,2024-05-26,2024-05-27,2024-05-28,2024-05-29,2024-05-30,2024-05-31,Workday,7 Day,Count
00:00:00,1,6,2,11,13,7,2,5,5,7,11,16,4,2,6,4,14,15,12,5,4,4,2,4,9,10,3,5,2,4,4,4,7,199
01:00:00,1,2,4,6,8,13,2,0,2,2,7,12,7,2,1,2,12,10,3,5,7,0,0,1,10,14,2,0,0,2,5,3,5,142
02:00:00,2,0,3,4,14,12,3,5,1,4,2,13,3,4,4,3,5,8,7,5,4,3,2,2,8,11,0,1,5,2,1,3,5,141
03:00:00,3,5,4,6,8,7,2,2,4,4,12,5,3,2,1,3,4,6,9,7,3,2,7,4,9,12,3,3,5,4,6,4,5,155
04:00:00,6,5,2,3,2,3,4,8,7,7,2,4,2,6,5,4,2,0,3,3,3,3,7,4,4,4,4,2,7,2,4,4,4,122
05:00:00,9,7,8,3,4,3,7,8,10,6,7,4,8,9,7,7,4,8,3,4,5,7,8,6,5,2,6,7,10,10,12,7,7,204
06:00:00,33,31,37,15,3,7,27,41,41,31,22,4,28,25,26,27,20,17,7,24,30,34,32,26,17,4,38,27,33,39,31,30,25,777
07:00:00,97,77,83,24,10,15,79,75,76,79,26,11,67,74,79,80,74,21,6,85,72,81,81,79,23,11,68,71,86,76,67,75,58,1853
08:00:00,82,77,80,27,9,11,79,73,70,79,37,9,79,78,66,71,68,33,13,93,83,79,74,87,34,14,80,93,65,84,83,75,60,1910
09:00:00,65,82,86,45,20,17,74,69,76,74,61,18,99,86,71,72,70,27,17,85,82,69,88,81,36,13,84,89,86,98,94,78,64,2034
10:00:00,60,68,55,35,23,24,70,59,68,77,47,20,67,54,80,61,76,40,30,49,68,69,67,56,51,23,85,68,54,60,85,64,56,1749
11:00:00,67,70,63,47,27,35,60,77,67,67,63,25,67,71,63,65,80,47,39,61,56,78,56,65,41,33,52,72,76,80,75,66,59,1845
12:00:00,54,61,69,39,28,33,61,62,73,61,43,31,62,63,61,55,65,45,42,59,64,69,85,56,63,30,68,70,60,76,58,63,56,1766
13:00:00,60,72,61,45,27,31,67,72,73,81,44,39,47,68,69,56,64,44,30,62,68,74,55,67,50,33,55,75,58,54,50,63,56,1751
14:00:00,65,64,90,37,40,37,65,65,50,61,50,30,63,51,68,57,65,36,42,53,70,62,75,69,42,39,63,69,64,68,83,64,57,1793
15:00:00,74,82,79,41,21,28,73,62,73,81,29,35,73,72,79,99,68,40,20,60,69,58,85,75,31,32,64,62,69,80,83,72,60,1897
16:00:00,81,70,64,47,43,28,83,79,75,54,36,32,73,43,62,67,52,31,23,73,66,55,74,48,27,22,62,71,71,80,64,65,56,1756
17:00:00,63,46,60,32,23,20,67,54,69,39,47,27,50,54,54,68,47,26,18,52,69,55,54,51,28,35,41,54,48,47,36,52,46,1434
18:00:00,39,33,42,27,19,16,28,43,32,35,24,21,28,38,42,39,54,26,15,32,32,41,43,31,25,25,38,46,41,45,44,37,33,1044
19:00:00,29,28,43,15,23,17,34,29,48,31,24,24,35,33,35,20,30,22,13,29,32,25,37,31,26,26,29,38,34,38,36,32,29,914
20:00:00,22,23,28,17,23,17,21,25,31,32,20,19,22,28,27,23,25,21,22,22,18,25,25,20,15,18,14,17,24,32,23,24,22,699
21:00:00,29,20,10,14,8,9,15,19,23,12,17,7,21,18,27,19,16,13,20,20,18,17,17,18,11,8,17,24,14,14,9,18,16,504
22:00:00,11,15,17,16,10,9,12,12,20,12,23,7,11,9,15,18,9,12,12,13,11,10,8,20,10,8,8,9,18,13,17,13,13,395
23:00:00,9,11,10,8,8,8,7,10,12,14,16,2,6,6,5,16,4,8,10,2,3,9,8,16,4,5,6,9,6,12,12,9,8,262